source_html,source_relative_path,source_url,page_type,시도,시군구,읍면동,리,지역표시명,학교명,학교급,title,h1,canonical,description,slug,confidence,is_valid,validation_note,대상
C:\Users\user\Documents\GitHub\studynavi\인천과외\강화군과외\강화군영어과외\index.html,인천과외/강화군과외/강화군영어과외/index.html,https://studynavi.co.kr/인천과외/강화군과외/강화군영어과외/,region,인천광역시,강화군,강화군영어,,강화군영어,,,강화군영어과외,강화군영어과외,https://studynavi.co.kr/인천과외/강화군과외/강화군영어과외/,"강화군영어과외 안내입니다. 인천 강화군 학습환경, 과목 전략, 실제 학습 사례, 학습 체크리스트와 FAQ를 확인하세요.",강화군영어과외,high,true,정상,
C:\Users\user\Documents\GitHub\studynavi\전남과외\강진군과외\강진군영어과외\index.html,전남과외/강진군과외/강진군영어과외/index.html,https://studynavi.co.kr/전남과외/강진군과외/강진군영어과외/,region,전라남도,강진군,강진군영어,,강진군영어,,,강진군영어과외,강진군영어과외,https://studynavi.co.kr/전남과외/강진군과외/강진군영어과외/,"강진군영어과외 안내입니다. 전남 강진군 학습환경, 과목 전략, 실제 학습 사례, 학습 체크리스트와 FAQ를 확인하세요.",강진군영어과외,high,true,정상,
C:\Users\user\Documents\GitHub\studynavi\전북과외\고창군과외\고창군영어과외\index.html,전북과외/고창군과외/고창군영어과외/index.html,https://studynavi.co.kr/전북과외/고창군과외/고창군영어과외/,region,전북특별자치도,고창군,고창군영어,,고창군영어,,,고창군영어과외,고창군영어과외,https://studynavi.co.kr/전북과외/고창군과외/고창군영어과외/,"고창군영어과외 안내입니다. 전북 고창군 학습환경, 과목 전략, 실제 학습 사례, 학습 체크리스트와 FAQ를 확인하세요.",고창군영어과외,high,true,정상,
C:\Users\user\Documents\GitHub\studynavi\제주과외\서귀포시과외\대포동과외\index.html,제주과외/서귀포시과외/대포동과외/index.html,https://studynavi.co.kr/제주과외/서귀포시과외/대포동과외/,region,제주특별자치도,서귀포시,대포동,,대포동,,,대포동과외,대포동과외,https://studynavi.co.kr/제주과외/서귀포시과외/대포동과외/,"대포동과외 안내입니다. 제주 서귀포시 대포동 지역 학습환경, 공부 전략, 실제 학습 사례, 학습 체크리스트와 FAQ를 확인하세요.",대포동과외,high,true,정상,
C:\Users\user\Documents\GitHub\studynavi\충남과외\계룡시과외\계룡시영어과외\index.html,충남과외/계룡시과외/계룡시영어과외/index.html,https://studynavi.co.kr/충남과외/계룡시과외/계룡시영어과외/,region,충청남도,계룡시,계룡시영어,,계룡시영어,,,계룡시영어과외,계룡시영어과외,https://studynavi.co.kr/충남과외/계룡시과외/계룡시영어과외/,"계룡시영어과외 안내입니다. 충남 계룡시 학습환경, 과목 전략, 실제 학습 사례, 학습 체크리스트와 FAQ를 확인하세요.",계룡시영어과외,high,true,정상,
C:\Users\user\Documents\GitHub\studynavi\충북과외\단양군과외\단양군영어과외\index.html,충북과외/단양군과외/단양군영어과외/index.html,https://studynavi.co.kr/충북과외/단양군과외/단양군영어과외/,region,충청북도,단양군,단양군영어,,단양군영어,,,단양군영어과외,단양군영어과외,https://studynavi.co.kr/충북과외/단양군과외/단양군영어과외/,"단양군영어과외 안내입니다. 충북 단양군 학습환경, 과목 전략, 실제 학습 사례, 학습 체크리스트와 FAQ를 확인하세요.",단양군영어과외,high,true,정상,
C:\Users\user\Documents\GitHub\studynavi\강원과외\강릉시과외\강릉시영어과외\index.html,강원과외/강릉시과외/강릉시영어과외/index.html,https://studynavi.co.kr/강원과외/강릉시과외/강릉시영어과외/,region,강원특별자치도,강릉시,강릉시영어,,강릉시영어,,,강릉시영어과외,강릉시영어과외,https://studynavi.co.kr/강원과외/강릉시과외/강릉시영어과외/,"강릉시영어과외 안내입니다. 강원 강릉시 학습환경, 과목 전략, 실제 학습 사례, 학습 체크리스트와 FAQ를 확인하세요.",강릉시영어과외,high,true,정상,
C:\Users\user\Documents\GitHub\studynavi\경기과외\경기수학과외\경기중등수학과외\index.html,경기과외/경기수학과외/경기중등수학과외/index.html,https://studynavi.co.kr/경기과외/경기수학과외/경기중등수학과외/,region,경기도,경기수학,경기중등수학,,경기중등수학,,,경기중등수학과외,경기중등수학과외,https://studynavi.co.kr/경기과외/경기수학과외/경기중등수학과외/,"경기중등수학과외 안내 페이지입니다. 지역 학습환경, 실제 학습 사례, 학습 체크리스트, FAQ를 확인하세요.",경기중등수학과외,high,true,정상,
C:\Users\user\Documents\GitHub\studynavi\경남과외\거제시과외\고현동과외\index.html,경남과외/거제시과외/고현동과외/index.html,https://studynavi.co.kr/경남과외/거제시과외/고현동과외/,region,경상남도,거제시,고현동,,고현동,,,고현동과외,고현동과외,https://studynavi.co.kr/경남과외/거제시과외/고현동과외/,"고현동과외 안내 페이지입니다. 지역 학습환경, 실제 학습 사례, 학습 체크리스트와 FAQ를 확인하세요.",고현동과외,high,true,정상,
C:\Users\user\Documents\GitHub\studynavi\경북과외\경북수학과외\경북중등수학과외\index.html,경북과외/경북수학과외/경북중등수학과외/index.html,https://studynavi.co.kr/경북과외/경북수학과외/경북중등수학과외/,region,경상북도,경북수학,경북중등수학,,경북중등수학,,,경북중등수학과외,경북중등수학과외,https://studynavi.co.kr/경북과외/경북수학과외/경북중등수학과외/,"경북중등수학과외 안내 페이지입니다. 지역 학습환경, 실제 학습 사례, 학습 체크리스트, FAQ를 확인하세요.",경북중등수학과외,high,true,정상,
C:\Users\user\Documents\GitHub\studynavi\광주과외\광산구과외\광산구우산동과외\index.html,광주과외/광산구과외/광산구우산동과외/index.html,https://studynavi.co.kr/광주과외/광산구과외/광산구우산동과외/,region,광주광역시,광산구,광산구우산동,,광산구우산동,,,광산구우산동과외,광산구우산동과외,https://studynavi.co.kr/광주과외/광산구과외/광산구우산동과외/,"광산구우산동과외 안내입니다. 광주 광산구 광산구우산동 지역 학습환경, 공부 전략, 실제 학습 사례, 학습 체크리스트와 FAQ를 확인하세요.",광산구우산동과외,high,true,정상,
C:\Users\user\Documents\GitHub\studynavi\대구과외\남구과외\대명동과외\index.html,대구과외/남구과외/대명동과외/index.html,https://studynavi.co.kr/대구과외/남구과외/대명동과외/,region,대구광역시,남구,대명동,,대명동,,,대명동과외,대명동과외,https://studynavi.co.kr/대구과외/남구과외/대명동과외/,"대명동과외 안내입니다. 대구 남구 대명동 지역 학습환경, 공부 전략, 실제 학습 사례, 학습 체크리스트와 FAQ를 확인하세요.",대명동과외,high,true,정상,
C:\Users\user\Documents\GitHub\studynavi\대전과외\대덕구과외\대전오정동과외\index.html,대전과외/대덕구과외/대전오정동과외/index.html,https://studynavi.co.kr/대전과외/대덕구과외/대전오정동과외/,region,대전광역시,대덕구,오정동,,오정동,,,대전오정동과외,대전오정동과외,https://studynavi.co.kr/대전과외/대덕구과외/대전오정동과외/,"대전오정동과외 안내입니다. 대전 대덕구 대전오정동 지역 학습환경, 공부 전략, 실제 학습 사례, 학습 체크리스트와 FAQ를 확인하세요.",대전오정동과외,high,true,정상,
C:\Users\user\Documents\GitHub\studynavi\부산과외\강서구과외\강서구영어과외\index.html,부산과외/강서구과외/강서구영어과외/index.html,https://studynavi.co.kr/부산과외/강서구과외/강서구영어과외/,region,부산광역시,강서구,강서구영어,,강서구영어,,,강서구영어과외,강서구영어과외,https://studynavi.co.kr/부산과외/강서구과외/강서구영어과외/,"강서구영어과외 안내입니다. 부산 강서구 학습환경, 과목 전략, 실제 학습 사례, 학습 체크리스트와 FAQ를 확인하세요.",강서구영어과외,high,true,정상,
C:\Users\user\Documents\GitHub\studynavi\서울과외\강남구과외\강남구영어과외\index.html,서울과외/강남구과외/강남구영어과외/index.html,https://studynavi.co.kr/서울과외/강남구과외/강남구영어과외/,region,서울특별시,강남구,강남구영어,,강남구영어,,,강남구영어과외,강남구영어과외,https://studynavi.co.kr/서울과외/강남구과외/강남구영어과외/,"강남구영어과외 안내입니다. 서울 강남구 학습환경, 과목 전략, 실제 학습 사례, 학습 체크리스트와 FAQ를 확인하세요.",강남구영어과외,high,true,정상,
C:\Users\user\Documents\GitHub\studynavi\세종과외\세종수학과외\세종중등수학과외\index.html,세종과외/세종수학과외/세종중등수학과외/index.html,https://studynavi.co.kr/세종과외/세종수학과외/세종중등수학과외/,region,세종특별자치시,세종수학,세종중등수학,,세종중등수학,,,세종중등수학과외,세종중등수학과외,https://studynavi.co.kr/세종과외/세종수학과외/세종중등수학과외/,"세종중등수학과외 안내 페이지입니다. 지역 학습환경, 실제 학습 사례, 학습 체크리스트, FAQ를 확인하세요.",세종중등수학과외,high,true,정상,
C:\Users\user\Documents\GitHub\studynavi\울산과외\남구과외\달동과외\index.html,울산과외/남구과외/달동과외/index.html,https://studynavi.co.kr/울산과외/남구과외/달동과외/,region,울산광역시,남구,달동,,달동,,,달동과외,달동과외,https://studynavi.co.kr/울산과외/남구과외/달동과외/,"달동과외 안내입니다. 울산 남구 달동 지역 학습환경, 공부 전략, 실제 학습 사례, 학습 체크리스트와 FAQ를 확인하세요.",달동과외,high,true,정상,
C:\Users\user\Documents\GitHub\studynavi\인천과외\강화군과외\인천교동과외\index.html,인천과외/강화군과외/인천교동과외/index.html,https://studynavi.co.kr/인천과외/강화군과외/인천교동과외/,region,인천광역시,강화군,교동,,교동,,,인천교동과외,인천교동과외,https://studynavi.co.kr/인천과외/강화군과외/인천교동과외/,"인천교동과외 안내 페이지입니다. 지역 학습환경, 실제 학습 사례, 학습 체크리스트와 FAQ를 확인하세요.",인천교동과외,high,true,정상,
C:\Users\user\Documents\GitHub\studynavi\전남과외\강진군과외\군동과외\index.html,전남과외/강진군과외/군동과외/index.html,https://studynavi.co.kr/전남과외/강진군과외/군동과외/,region,전라남도,강진군,군동,,군동,,,군동과외,군동과외,https://studynavi.co.kr/전남과외/강진군과외/군동과외/,"군동과외 안내 페이지입니다. 지역 학습환경, 실제 학습 사례, 학습 체크리스트와 FAQ를 확인하세요.",군동과외,high,true,정상,
C:\Users\user\Documents\GitHub\studynavi\전북과외\고창군과외\전북목동과외\index.html,전북과외/고창군과외/전북목동과외/index.html,https://studynavi.co.kr/전북과외/고창군과외/전북목동과외/,region,전북특별자치도,고창군,목동,,목동,,,전북목동과외,전북목동과외,https://studynavi.co.kr/전북과외/고창군과외/전북목동과외/,"전북목동과외 안내 페이지입니다. 지역 학습환경, 실제 학습 사례, 학습 체크리스트와 FAQ를 확인하세요.",전북목동과외,high,true,정상,
C:\Users\user\Documents\GitHub\studynavi\제주과외\서귀포시과외\동홍동과외\index.html,제주과외/서귀포시과외/동홍동과외/index.html,https://studynavi.co.kr/제주과외/서귀포시과외/동홍동과외/,region,제주특별자치도,서귀포시,동홍동,,동홍동,,,동홍동과외,동홍동과외,https://studynavi.co.kr/제주과외/서귀포시과외/동홍동과외/,"동홍동과외 안내 페이지입니다. 지역 학습환경, 실제 학습 사례, 학습 체크리스트와 FAQ를 확인하세요.",동홍동과외,high,true,정상,
C:\Users\user\Documents\GitHub\studynavi\충남과외\계룡시과외\충남금암동과외\index.html,충남과외/계룡시과외/충남금암동과외/index.html,https://studynavi.co.kr/충남과외/계룡시과외/충남금암동과외/,region,충청남도,계룡시,금암동,,금암동,,,충남금암동과외,충남금암동과외,https://studynavi.co.kr/충남과외/계룡시과외/충남금암동과외/,"충남금암동과외 안내 페이지입니다. 지역 학습환경, 실제 학습 사례, 학습 체크리스트와 FAQ를 확인하세요.",충남금암동과외,high,true,정상,
C:\Users\user\Documents\GitHub\studynavi\충북과외\단양군과외\단양군평동과외\index.html,충북과외/단양군과외/단양군평동과외/index.html,https://studynavi.co.kr/충북과외/단양군과외/단양군평동과외/,region,충청북도,단양군,단양군평동,,단양군평동,,,단양군평동과외,단양군평동과외,https://studynavi.co.kr/충북과외/단양군과외/단양군평동과외/,"단양군평동과외 안내 페이지입니다. 지역 학습환경, 실제 학습 사례, 학습 체크리스트와 FAQ를 확인하세요.",단양군평동과외,high,true,정상,
C:\Users\user\Documents\GitHub\studynavi\강원과외\강릉시과외\강원노암동과외\index.html,강원과외/강릉시과외/강원노암동과외/index.html,https://studynavi.co.kr/강원과외/강릉시과외/강원노암동과외/,region,강원특별자치도,강릉시,노암동,,노암동,,,강원노암동과외,강원노암동과외,https://studynavi.co.kr/강원과외/강릉시과외/강원노암동과외/,"강원노암동과외 안내 페이지입니다. 지역 학습환경, 실제 학습 사례, 학습 체크리스트와 FAQ를 확인하세요.",강원노암동과외,high,true,정상,
C:\Users\user\Documents\GitHub\studynavi\경기과외\경기수학과외\경기초등수학과외\index.html,경기과외/경기수학과외/경기초등수학과외/index.html,https://studynavi.co.kr/경기과외/경기수학과외/경기초등수학과외/,region,경기도,경기수학,경기초등수학,,경기초등수학,,,경기초등수학과외,경기초등수학과외,https://studynavi.co.kr/경기과외/경기수학과외/경기초등수학과외/,"경기초등수학과외 안내 페이지입니다. 지역 학습환경, 실제 학습 사례, 학습 체크리스트, FAQ를 확인하세요.",경기초등수학과외,high,true,정상,
C:\Users\user\Documents\GitHub\studynavi\경남과외\거제시과외\문동동과외\index.html,경남과외/거제시과외/문동동과외/index.html,https://studynavi.co.kr/경남과외/거제시과외/문동동과외/,region,경상남도,거제시,문동동,,문동동,,,문동동과외,문동동과외,https://studynavi.co.kr/경남과외/거제시과외/문동동과외/,"문동동과외 안내입니다. 경남 거제시 문동동 지역 학습환경, 공부 전략, 실제 학습 사례, 학습 체크리스트와 FAQ를 확인하세요.",문동동과외,high,true,정상,
C:\Users\user\Documents\GitHub\studynavi\경북과외\경북수학과외\경북초등수학과외\index.html,경북과외/경북수학과외/경북초등수학과외/index.html,https://studynavi.co.kr/경북과외/경북수학과외/경북초등수학과외/,region,경상북도,경북수학,경북초등수학,,경북초등수학,,,경북초등수학과외,경북초등수학과외,https://studynavi.co.kr/경북과외/경북수학과외/경북초등수학과외/,"경북초등수학과외 안내 페이지입니다. 지역 학습환경, 실제 학습 사례, 학습 체크리스트, FAQ를 확인하세요.",경북초등수학과외,high,true,정상,
C:\Users\user\Documents\GitHub\studynavi\광주과외\광산구과외\광주산정동과외\index.html,광주과외/광산구과외/광주산정동과외/index.html,https://studynavi.co.kr/광주과외/광산구과외/광주산정동과외/,region,광주광역시,광산구,산정동,,산정동,,,광주산정동과외,광주산정동과외,https://studynavi.co.kr/광주과외/광산구과외/광주산정동과외/,"광주산정동과외 안내입니다. 광주 광산구 광주산정동 지역 학습환경, 공부 전략, 실제 학습 사례, 학습 체크리스트와 FAQ를 확인하세요.",광주산정동과외,high,true,정상,
C:\Users\user\Documents\GitHub\studynavi\대구과외\남구과외\봉덕동과외\index.html,대구과외/남구과외/봉덕동과외/index.html,https://studynavi.co.kr/대구과외/남구과외/봉덕동과외/,region,대구광역시,남구,봉덕동,,봉덕동,,,봉덕동과외,봉덕동과외,https://studynavi.co.kr/대구과외/남구과외/봉덕동과외/,"봉덕동과외 안내입니다. 대구 남구 봉덕동 지역 학습환경, 공부 전략, 실제 학습 사례, 학습 체크리스트와 FAQ를 확인하세요.",봉덕동과외,high,true,정상,
C:\Users\user\Documents\GitHub\studynavi\대전과외\대덕구과외\대전와동과외\index.html,대전과외/대덕구과외/대전와동과외/index.html,https://studynavi.co.kr/대전과외/대덕구과외/대전와동과외/,region,대전광역시,대덕구,와동,,와동,,,대전와동과외,대전와동과외,https://studynavi.co.kr/대전과외/대덕구과외/대전와동과외/,"대전와동과외 안내입니다. 대전 대덕구 대전와동 지역 학습환경, 공부 전략, 실제 학습 사례, 학습 체크리스트와 FAQ를 확인하세요.",대전와동과외,high,true,정상,
C:\Users\user\Documents\GitHub\studynavi\부산과외\강서구과외\녹산동과외\index.html,부산과외/강서구과외/녹산동과외/index.html,https://studynavi.co.kr/부산과외/강서구과외/녹산동과외/,region,부산광역시,강서구,녹산동,,녹산동,,,녹산동과외,녹산동과외,https://studynavi.co.kr/부산과외/강서구과외/녹산동과외/,"녹산동과외 안내 페이지입니다. 지역 학습환경, 실제 학습 사례, 학습 체크리스트와 FAQ를 확인하세요.",녹산동과외,high,true,정상,
C:\Users\user\Documents\GitHub\studynavi\서울과외\강남구과외\강남구중동과외\index.html,서울과외/강남구과외/강남구중동과외/index.html,https://studynavi.co.kr/서울과외/강남구과외/강남구중동과외/,region,서울특별시,강남구,강남구중동,,강남구중동,,,강남구중동과외,강남구중동과외,https://studynavi.co.kr/서울과외/강남구과외/강남구중동과외/,"강남구중동과외 안내 페이지입니다. 지역 학습환경, 실제 학습 사례, 학습 체크리스트와 FAQ를 확인하세요.",강남구중동과외,high,true,정상,
C:\Users\user\Documents\GitHub\studynavi\세종과외\세종수학과외\세종초등수학과외\index.html,세종과외/세종수학과외/세종초등수학과외/index.html,https://studynavi.co.kr/세종과외/세종수학과외/세종초등수학과외/,region,세종특별자치시,세종수학,세종초등수학,,세종초등수학,,,세종초등수학과외,세종초등수학과외,https://studynavi.co.kr/세종과외/세종수학과외/세종초등수학과외/,"세종초등수학과외 안내 페이지입니다. 지역 학습환경, 실제 학습 사례, 학습 체크리스트, FAQ를 확인하세요.",세종초등수학과외,high,true,정상,
C:\Users\user\Documents\GitHub\studynavi\울산과외\남구과외\무거동과외\index.html,울산과외/남구과외/무거동과외/index.html,https://studynavi.co.kr/울산과외/남구과외/무거동과외/,region,울산광역시,남구,무거동,,무거동,,,무거동과외,무거동과외,https://studynavi.co.kr/울산과외/남구과외/무거동과외/,"무거동과외 안내입니다. 울산 남구 무거동 지역 학습환경, 공부 전략, 실제 학습 사례, 학습 체크리스트와 FAQ를 확인하세요.",무거동과외,high,true,정상,
C:\Users\user\Documents\GitHub\studynavi\인천과외\계양구과외\index.html,인천과외/계양구과외/index.html,https://studynavi.co.kr/인천과외/계양구과외/,region,인천광역시,계양구,,,계양구,,,계양구과외,계양구과외,https://studynavi.co.kr/인천과외/계양구과외/,"계양구과외 안내 페이지입니다. 지역 학습환경, 공부 전략, 실제 학습 사례, 학습 체크리스트와 FAQ를 확인하세요.",계양구과외,high,true,정상,
C:\Users\user\Documents\GitHub\studynavi\전남과외\고흥군과외\index.html,전남과외/고흥군과외/index.html,https://studynavi.co.kr/전남과외/고흥군과외/,region,전라남도,고흥군,,,고흥군,,,고흥군과외,고흥군과외,https://studynavi.co.kr/전남과외/고흥군과외/,"고흥군과외 안내 페이지입니다. 지역 학습환경, 공부 전략, 실제 학습 사례, 학습 체크리스트와 FAQ를 확인하세요.",고흥군과외,high,true,정상,
C:\Users\user\Documents\GitHub\studynavi\전북과외\군산시과외\index.html,전북과외/군산시과외/index.html,https://studynavi.co.kr/전북과외/군산시과외/,region,전북특별자치도,군산시,,,군산시,,,군산시과외,군산시과외,https://studynavi.co.kr/전북과외/군산시과외/,"군산시과외 안내 페이지입니다. 지역 학습환경, 공부 전략, 실제 학습 사례, 학습 체크리스트와 FAQ를 확인하세요.",군산시과외,high,true,정상,
C:\Users\user\Documents\GitHub\studynavi\제주과외\서귀포시과외\서귀동과외\index.html,제주과외/서귀포시과외/서귀동과외/index.html,https://studynavi.co.kr/제주과외/서귀포시과외/서귀동과외/,region,제주특별자치도,서귀포시,서귀동,,서귀동,,,서귀동과외,서귀동과외,https://studynavi.co.kr/제주과외/서귀포시과외/서귀동과외/,"서귀동과외 안내입니다. 제주 서귀포시 서귀동 지역 학습환경, 공부 전략, 실제 학습 사례, 학습 체크리스트와 FAQ를 확인하세요.",서귀동과외,high,true,정상,
C:\Users\user\Documents\GitHub\studynavi\강원과외\강릉시과외\강릉시교동과외\강릉명륜고과외\index.html,강원과외/강릉시과외/강릉시교동과외/강릉명륜고과외/index.html,https://studynavi.co.kr/강원과외/강릉시과외/강릉시교동과외/강릉명륜고과외/,school,강원특별자치도,강릉시,강릉시교동,,,강릉명륜고등학교,고등학교,강릉명륜고과외,강릉명륜고과외,https://studynavi.co.kr/강원과외/강릉시과외/강릉시교동과외/강릉명륜고과외/,"강릉명륜고과외 안내입니다. 강원 강릉시 강릉시교동 강릉명륜고 학습환경, 공부 전략, 실제 학습 사례, 체크리스트와 FAQ를 확인하세요.",강릉명륜고과외,high,true,정상,고등학생
C:\Users\user\Documents\GitHub\studynavi\강원과외\강릉시과외\강릉시교동과외\관동중과외\index.html,강원과외/강릉시과외/강릉시교동과외/관동중과외/index.html,https://studynavi.co.kr/강원과외/강릉시과외/강릉시교동과외/관동중과외/,school,강원특별자치도,강릉시,강릉시교동,,,관동중학교,중학교,관동중과외,관동중과외,https://studynavi.co.kr/강원과외/강릉시과외/강릉시교동과외/관동중과외/,"관동중과외 안내입니다. 강원 강릉시 강릉시교동 관동중 학습환경, 공부 전략, 실제 학습 사례, 체크리스트와 FAQ를 확인하세요.",관동중과외,high,true,정상,중학생
C:\Users\user\Documents\GitHub\studynavi\경기과외\고양시과외\경기가좌동과외\가좌고과외\index.html,경기과외/고양시과외/경기가좌동과외/가좌고과외/index.html,https://studynavi.co.kr/경기과외/고양시과외/경기가좌동과외/가좌고과외/,school,경기도,고양시,가좌동,,,가좌고등학교,고등학교,가좌고과외,가좌고과외,https://studynavi.co.kr/경기과외/고양시과외/경기가좌동과외/가좌고과외/,"가좌고과외 안내입니다. 경기 고양시 경기가좌동 가좌고 학습환경, 공부 전략, 실제 학습 사례, 체크리스트와 FAQ를 확인하세요.",가좌고과외,high,true,정상,고등학생
C:\Users\user\Documents\GitHub\studynavi\경기과외\고양시과외\경기가좌동과외\고양송산중과외\index.html,경기과외/고양시과외/경기가좌동과외/고양송산중과외/index.html,https://studynavi.co.kr/경기과외/고양시과외/경기가좌동과외/고양송산중과외/,school,경기도,고양시,가좌동,,,고양송산중학교,중학교,고양송산중과외,고양송산중과외,https://studynavi.co.kr/경기과외/고양시과외/경기가좌동과외/고양송산중과외/,"고양송산중과외 안내입니다. 경기 고양시 경기가좌동 고양송산중 학습환경, 공부 전략, 실제 학습 사례, 체크리스트와 FAQ를 확인하세요.",고양송산중과외,high,true,정상,중학생
C:\Users\user\Documents\GitHub\studynavi\경남과외\거제시과외\고현동과외\거제중앙고과외\index.html,경남과외/거제시과외/고현동과외/거제중앙고과외/index.html,https://studynavi.co.kr/경남과외/거제시과외/고현동과외/거제중앙고과외/,school,경상남도,거제시,고현동,,,거제중앙고등학교,고등학교,거제중앙고과외,거제중앙고과외,https://studynavi.co.kr/경남과외/거제시과외/고현동과외/거제중앙고과외/,"거제중앙고과외 안내입니다. 경남 거제시 고현동 거제중앙고 학습환경, 공부 전략, 실제 학습 사례, 체크리스트와 FAQ를 확인하세요.",거제중앙고과외,high,true,정상,고등학생
C:\Users\user\Documents\GitHub\studynavi\경남과외\거제시과외\고현동과외\거제고현중과외\index.html,경남과외/거제시과외/고현동과외/거제고현중과외/index.html,https://studynavi.co.kr/경남과외/거제시과외/고현동과외/거제고현중과외/,school,경상남도,거제시,고현동,,,거제고현중학교,중학교,거제고현중과외,거제고현중과외,https://studynavi.co.kr/경남과외/거제시과외/고현동과외/거제고현중과외/,"거제고현중과외 안내입니다. 경남 거제시 고현동 거제고현중 학습환경, 공부 전략, 실제 학습 사례, 체크리스트와 FAQ를 확인하세요.",거제고현중과외,high,true,정상,중학생
C:\Users\user\Documents\GitHub\studynavi\경북과외\경산시과외\갑제동과외\경산과학고과외\index.html,경북과외/경산시과외/갑제동과외/경산과학고과외/index.html,https://studynavi.co.kr/경북과외/경산시과외/갑제동과외/경산과학고과외/,school,경상북도,경산시,갑제동,,,경산과학고등학교,고등학교,경산과학고과외,경산과학고과외,https://studynavi.co.kr/경북과외/경산시과외/갑제동과외/경산과학고과외/,"경산과학고과외 안내입니다. 경북 경산시 갑제동 경산과학고 학습환경, 공부 전략, 실제 학습 사례, 체크리스트와 FAQ를 확인하세요.",경산과학고과외,high,true,정상,고등학생
C:\Users\user\Documents\GitHub\studynavi\경북과외\경산시과외\경산시사동과외\사동중과외\index.html,경북과외/경산시과외/경산시사동과외/사동중과외/index.html,https://studynavi.co.kr/경북과외/경산시과외/경산시사동과외/사동중과외/,school,경상북도,경산시,경산시사동,,,사동중학교,중학교,사동중과외,사동중과외,https://studynavi.co.kr/경북과외/경산시과외/경산시사동과외/사동중과외/,"사동중과외 안내입니다. 경북 경산시 경산시사동 사동중 학습환경, 공부 전략, 실제 학습 사례, 체크리스트와 FAQ를 확인하세요.",사동중과외,high,true,정상,중학생
C:\Users\user\Documents\GitHub\studynavi\광주과외\광산구과외\광주운남동과외\운남고과외\index.html,광주과외/광산구과외/광주운남동과외/운남고과외/index.html,https://studynavi.co.kr/광주과외/광산구과외/광주운남동과외/운남고과외/,school,광주광역시,광산구,운남동,,,운남고등학교,고등학교,운남고과외,운남고과외,https://studynavi.co.kr/광주과외/광산구과외/광주운남동과외/운남고과외/,"운남고과외 안내입니다. 광주 광산구 광주운남동 운남고 학습환경, 공부 전략, 실제 학습 사례, 체크리스트와 FAQ를 확인하세요.",운남고과외,high,true,정상,고등학생
C:\Users\user\Documents\GitHub\studynavi\광주과외\광산구과외\광산구우산동과외\광산중과외\index.html,광주과외/광산구과외/광산구우산동과외/광산중과외/index.html,https://studynavi.co.kr/광주과외/광산구과외/광산구우산동과외/광산중과외/,school,광주광역시,광산구,광산구우산동,,,광산중학교,중학교,광산중과외,광산중과외,https://studynavi.co.kr/광주과외/광산구과외/광산구우산동과외/광산중과외/,"광산중과외 안내입니다. 광주 광산구 광산구우산동 광산중 학습환경, 공부 전략, 실제 학습 사례, 체크리스트와 FAQ를 확인하세요.",광산중과외,high,true,정상,중학생
C:\Users\user\Documents\GitHub\studynavi\대구과외\남구과외\대명동과외\대구고과외\index.html,대구과외/남구과외/대명동과외/대구고과외/index.html,https://studynavi.co.kr/대구과외/남구과외/대명동과외/대구고과외/,school,대구광역시,남구,대명동,,,대구고등학교,고등학교,대구고과외,대구고과외,https://studynavi.co.kr/대구과외/남구과외/대명동과외/대구고과외/,"대구고과외 안내입니다. 대구 남구 대명동 대구고 학습환경, 공부 전략, 실제 학습 사례, 체크리스트와 FAQ를 확인하세요.",대구고과외,high,true,정상,고등학생
C:\Users\user\Documents\GitHub\studynavi\대구과외\남구과외\대명동과외\경상중과외\index.html,대구과외/남구과외/대명동과외/경상중과외/index.html,https://studynavi.co.kr/대구과외/남구과외/대명동과외/경상중과외/,school,대구광역시,남구,대명동,,,경상중학교,중학교,경상중과외,경상중과외,https://studynavi.co.kr/대구과외/남구과외/대명동과외/경상중과외/,"경상중과외 안내입니다. 대구 남구 대명동 경상중 학습환경, 공부 전략, 실제 학습 사례, 체크리스트와 FAQ를 확인하세요.",경상중과외,high,true,정상,중학생
C:\Users\user\Documents\GitHub\studynavi\대전과외\대덕구과외\대전중리동과외\동대전고과외\index.html,대전과외/대덕구과외/대전중리동과외/동대전고과외/index.html,https://studynavi.co.kr/대전과외/대덕구과외/대전중리동과외/동대전고과외/,school,대전광역시,대덕구,중리동,,,동대전고등학교,고등학교,동대전고과외,동대전고과외,https://studynavi.co.kr/대전과외/대덕구과외/대전중리동과외/동대전고과외/,"동대전고과외 안내입니다. 대전 대덕구 대전중리동 동대전고 학습환경, 공부 전략, 실제 학습 사례, 체크리스트와 FAQ를 확인하세요.",동대전고과외,high,true,정상,고등학생
C:\Users\user\Documents\GitHub\studynavi\대전과외\대덕구과외\대전오정동과외\대전경덕중과외\index.html,대전과외/대덕구과외/대전오정동과외/대전경덕중과외/index.html,https://studynavi.co.kr/대전과외/대덕구과외/대전오정동과외/대전경덕중과외/,school,대전광역시,대덕구,오정동,,,대전경덕중학교,중학교,대전경덕중과외,대전경덕중과외,https://studynavi.co.kr/대전과외/대덕구과외/대전오정동과외/대전경덕중과외/,"대전경덕중과외 안내입니다. 대전 대덕구 대전오정동 대전경덕중 학습환경, 공부 전략, 실제 학습 사례, 체크리스트와 FAQ를 확인하세요.",대전경덕중과외,high,true,정상,중학생
